customer_id,signup_date,signup_quarter,region,segment,plan,billing_cycle,acquisition_channel,engagement_score,monthly_price_usd,churn_month,churn_reason,risk_at_month_3,risk_at_month_12,status_month_3,status_month_12,months_billed,observed_revenue_12m_usd
RC-02396,2024-06-05,Q2 2024,Europe,Freelancer,Basic,Monthly,Social,0.759,15,2,Alternative,False,False,Churned,Churned,2,30
RC-02397,2024-10-28,Q4 2024,Asia-Pacific,Individual,Standard,Monthly,Social,0.586,29,,,False,True,Active,At risk,12,348
RC-02398,2024-09-04,Q3 2024,Europe,Small Business,Basic,Annual,Organic,0.828,12.75,,,False,False,Active,Renewed,12,153.0
RC-02399,2024-12-10,Q4 2024,North America,Individual,Basic,Monthly,Referral,0.256,15,,,True,True,At risk,At risk,12,180
RC-02400,2024-11-19,Q4 2024,Asia-Pacific,Freelancer,Premium,Annual,Social,0.399,41.65,,,False,False,Active,Renewed,12,499.8
RC-02401,2024-12-03,Q4 2024,Europe,Team,Premium,Annual,Paid Search,0.46,41.65,,,False,False,Active,Renewed,12,499.8
RC-02402,2024-09-11,Q3 2024,North America,Individual,Standard,Monthly,Organic,0.299,29,,,True,True,At risk,At risk,12,348
RC-02403,2024-03-17,Q1 2024,Europe,Freelancer,Standard,Monthly,Referral,0.543,29,,,False,False,Active,Active,12,348
RC-02404,2024-12-11,Q4 2024,Europe,Small Business,Basic,Annual,Social,0.608,12.75,,,False,False,Active,Renewed,12,153.0
RC-02405,2024-09-01,Q3 2024,Asia-Pacific,Individual,Basic,Monthly,Paid Search,0.804,15,8,Price,False,False,Active,Churned,8,120
RC-02406,2024-08-10,Q3 2024,Asia-Pacific,Individual,Premium,Monthly,Paid Search,0.666,49,,,False,False,Active,Active,12,588
RC-02407,2024-09-10,Q3 2024,Asia-Pacific,Individual,Basic,Monthly,Organic,0.326,15,1,Alternative,False,False,Churned,Churned,1,15
RC-02408,2024-03-12,Q1 2024,North America,Freelancer,Standard,Monthly,Paid Search,0.953,29,,,False,False,Active,Active,12,348
RC-02409,2024-01-24,Q1 2024,Europe,Freelancer,Basic,Monthly,Referral,0.461,15,,,False,False,Active,Active,12,180
RC-02410,2024-07-14,Q3 2024,North America,Individual,Standard,Monthly,Referral,0.518,29,,,False,False,Active,Active,12,348
RC-02411,2024-10-28,Q4 2024,North America,Individual,Standard,Annual,Social,0.552,24.65,,,False,False,Active,Renewed,12,295.8
RC-02412,2024-09-15,Q3 2024,Asia-Pacific,Individual,Basic,Monthly,Partner,0.838,15,,,False,False,Active,Active,12,180
RC-02413,2024-06-06,Q2 2024,North America,Individual,Basic,Monthly,Social,0.713,15,,,False,True,Active,At risk,12,180
RC-02414,2024-12-03,Q4 2024,North America,Individual,Basic,Monthly,Paid Search,0.782,15,,,False,False,Active,Active,12,180
RC-02415,2024-08-25,Q3 2024,Asia-Pacific,Individual,Standard,Annual,Referral,0.856,24.65,,,False,False,Active,Renewed,12,295.8
RC-02416,2024-09-13,Q3 2024,Other,Individual,Standard,Annual,Paid Search,0.481,24.65,,,False,False,Active,Renewed,12,295.8
RC-02417,2024-04-13,Q2 2024,Europe,Individual,Standard,Monthly,Organic,0.575,29,3,Price,False,False,Churned,Churned,3,87
RC-02418,2024-08-25,Q3 2024,Europe,Individual,Basic,Monthly,Social,0.541,15,10,Alternative,False,False,Active,Churned,10,150
RC-02419,2024-02-13,Q1 2024,Other,Small Business,Basic,Annual,Referral,0.761,12.75,7,Price,False,False,Active,Churned,7,89.25
RC-02420,2024-04-28,Q2 2024,Europe,Freelancer,Standard,Monthly,Social,0.915,29,,,False,False,Active,Active,12,348
RC-02421,2024-01-03,Q1 2024,North America,Individual,Enterprise,Annual,Referral,0.11,75.65,,,True,True,At risk,At risk,12,907.8
RC-02422,2024-02-27,Q1 2024,North America,Individual,Premium,Annual,Paid Search,0.485,41.65,,,False,False,Active,Renewed,12,499.8
RC-02423,2024-08-08,Q3 2024,Asia-Pacific,Individual,Basic,Annual,Organic,0.492,12.75,,,False,False,Active,Renewed,12,153.0
RC-02424,2024-08-24,Q3 2024,North America,Freelancer,Standard,Annual,Referral,0.627,24.65,,,False,False,Active,Renewed,12,295.8
RC-02425,2024-03-26,Q1 2024,Other,Individual,Premium,Monthly,Referral,0.314,49,,,True,True,At risk,At risk,12,588
RC-02426,2024-08-19,Q3 2024,Europe,Individual,Premium,Monthly,Social,0.826,49,,,False,False,Active,Active,12,588
RC-02427,2024-06-08,Q2 2024,Europe,Individual,Standard,Annual,Referral,0.775,24.65,,,False,False,Active,Renewed,12,295.8
RC-02428,2024-09-09,Q3 2024,Europe,Small Business,Standard,Monthly,Paid Search,0.279,29,1,Product experience,False,False,Churned,Churned,1,29
RC-02429,2024-08-02,Q3 2024,Europe,Freelancer,Premium,Annual,Partner,0.32,41.65,,,True,True,At risk,At risk,12,499.8
RC-02430,2024-08-15,Q3 2024,North America,Small Business,Standard,Monthly,Organic,0.278,29,,,True,True,At risk,At risk,12,348
RC-02431,2024-02-24,Q1 2024,North America,Individual,Standard,Monthly,Referral,0.296,29,10,Low usage,True,False,At risk,Churned,10,290
RC-02432,2024-05-19,Q2 2024,North America,Individual,Premium,Annual,Referral,0.593,41.65,,,False,True,Active,At risk,12,499.8
RC-02433,2024-09-23,Q3 2024,Europe,Individual,Premium,Annual,Referral,0.277,41.65,,,True,True,At risk,At risk,12,499.8
RC-02434,2024-01-13,Q1 2024,Asia-Pacific,Individual,Basic,Annual,Paid Search,0.749,12.75,,,False,False,Active,Renewed,12,153.0
RC-02435,2024-02-27,Q1 2024,Asia-Pacific,Small Business,Basic,Monthly,Organic,0.543,15,,,False,False,Active,Active,12,180
RC-02436,2024-04-17,Q2 2024,North America,Individual,Premium,Monthly,Social,0.637,49,,,False,False,Active,Active,12,588
RC-02437,2024-03-15,Q1 2024,Asia-Pacific,Individual,Standard,Monthly,Organic,0.581,29,2,Price,False,False,Churned,Churned,2,58
RC-02438,2024-01-24,Q1 2024,Europe,Individual,Basic,Annual,Paid Search,0.321,12.75,,,True,True,At risk,At risk,12,153.0
RC-02439,2024-05-21,Q2 2024,Europe,Small Business,Standard,Annual,Paid Search,0.174,24.65,,,True,True,At risk,At risk,12,295.8
RC-02440,2024-04-24,Q2 2024,Europe,Freelancer,Standard,Monthly,Organic,0.393,29,,,False,False,Active,Active,12,348
RC-02441,2024-09-13,Q3 2024,Europe,Freelancer,Premium,Monthly,Organic,0.647,49,,,False,False,Active,Active,12,588
RC-02442,2024-07-13,Q3 2024,Europe,Small Business,Basic,Annual,Organic,0.111,12.75,1,Alternative,False,False,Churned,Churned,1,12.75
RC-02443,2024-11-10,Q4 2024,North America,Individual,Standard,Annual,Organic,0.568,24.65,,,False,False,Active,Renewed,12,295.8
RC-02444,2024-01-26,Q1 2024,North America,Freelancer,Basic,Annual,Social,0.382,12.75,,,False,False,Active,Renewed,12,153.0
RC-02445,2024-05-04,Q2 2024,North America,Small Business,Basic,Monthly,Referral,0.793,15,,,False,False,Active,Active,12,180
RC-02446,2024-05-21,Q2 2024,North America,Individual,Premium,Annual,Referral,0.728,41.65,6,Price,True,False,At risk,Churned,6,249.9
RC-02447,2024-11-04,Q4 2024,Asia-Pacific,Individual,Enterprise,Monthly,Organic,0.172,89,,,True,True,At risk,At risk,12,1068
RC-02448,2024-07-18,Q3 2024,North America,Team,Standard,Monthly,Paid Search,0.51,29,,,False,False,Active,Active,12,348
RC-02449,2024-10-24,Q4 2024,North America,Individual,Premium,Monthly,Organic,0.388,49,2,Alternative,False,False,Churned,Churned,2,98
RC-02450,2024-02-27,Q1 2024,Other,Team,Basic,Monthly,Partner,0.632,15,,,False,False,Active,Active,12,180
RC-02451,2024-03-19,Q1 2024,North America,Individual,Standard,Monthly,Organic,0.304,29,,,True,True,At risk,At risk,12,348
RC-02452,2024-02-12,Q1 2024,Asia-Pacific,Individual,Standard,Annual,Organic,0.559,24.65,,,False,False,Active,Renewed,12,295.8
RC-02453,2024-02-28,Q1 2024,Europe,Small Business,Basic,Annual,Organic,0.802,12.75,,,False,False,Active,Renewed,12,153.0
RC-02454,2024-10-28,Q4 2024,North America,Individual,Standard,Annual,Referral,0.756,24.65,,,True,False,At risk,Renewed,12,295.8
RC-02455,2024-11-10,Q4 2024,North America,Freelancer,Premium,Monthly,Social,0.523,49,,,False,False,Active,Active,12,588
RC-02456,2024-06-26,Q2 2024,North America,Individual,Premium,Annual,Organic,0.791,41.65,,,False,False,Active,Renewed,12,499.8
RC-02457,2024-05-01,Q2 2024,Europe,Individual,Standard,Annual,Organic,0.893,24.65,,,False,False,Active,Renewed,12,295.8
RC-02458,2024-10-23,Q4 2024,Europe,Individual,Basic,Monthly,Social,0.544,15,,,False,True,Active,At risk,12,180
RC-02459,2024-05-07,Q2 2024,Asia-Pacific,Small Business,Standard,Monthly,Paid Search,0.663,29,,,False,False,Active,Active,12,348
RC-02460,2024-02-08,Q1 2024,North America,Freelancer,Premium,Monthly,Paid Search,0.888,49,7,Price,False,False,Active,Churned,7,343
RC-02461,2024-07-21,Q3 2024,North America,Freelancer,Standard,Monthly,Referral,0.719,29,8,Low usage,False,False,Active,Churned,8,232
RC-02462,2024-03-06,Q1 2024,North America,Freelancer,Standard,Monthly,Paid Search,0.364,29,,,False,False,Active,Active,12,348
RC-02463,2024-12-06,Q4 2024,Asia-Pacific,Small Business,Basic,Annual,Organic,0.359,12.75,,,False,False,Active,Renewed,12,153.0
RC-02464,2024-07-16,Q3 2024,Europe,Individual,Basic,Monthly,Partner,0.354,15,,,False,False,Active,Active,12,180
RC-02465,2024-09-05,Q3 2024,North America,Individual,Standard,Monthly,Paid Search,0.653,29,,,False,False,Active,Active,12,348
RC-02466,2024-07-05,Q3 2024,North America,Team,Standard,Monthly,Organic,0.817,29,,,False,False,Active,Active,12,348
RC-02467,2024-04-19,Q2 2024,North America,Small Business,Premium,Monthly,Paid Search,0.598,49,,,False,False,Active,Active,12,588
RC-02468,2024-03-24,Q1 2024,North America,Freelancer,Basic,Monthly,Paid Search,0.747,15,10,Price,False,False,Active,Churned,10,150
RC-02469,2024-01-12,Q1 2024,North America,Individual,Standard,Annual,Paid Search,0.583,24.65,,,False,False,Active,Renewed,12,295.8
RC-02470,2024-10-21,Q4 2024,North America,Individual,Basic,Annual,Social,0.473,12.75,2,Low usage,False,False,Churned,Churned,2,25.5
RC-02471,2024-05-28,Q2 2024,Europe,Freelancer,Standard,Monthly,Social,0.559,29,,,False,False,Active,Active,12,348
RC-02472,2024-04-14,Q2 2024,Europe,Individual,Premium,Annual,Organic,0.758,41.65,1,Alternative,False,False,Churned,Churned,1,41.65
RC-02473,2024-08-22,Q3 2024,Other,Individual,Standard,Monthly,Organic,0.704,29,,,False,False,Active,Active,12,348
RC-02474,2024-09-13,Q3 2024,Asia-Pacific,Freelancer,Basic,Monthly,Partner,0.824,15,1,Product experience,False,False,Churned,Churned,1,15
RC-02475,2024-05-11,Q2 2024,Other,Individual,Basic,Monthly,Organic,0.28,15,10,Changed needs,True,False,At risk,Churned,10,150
RC-02476,2024-03-11,Q1 2024,Asia-Pacific,Small Business,Premium,Annual,Social,0.848,41.65,,,False,False,Active,Renewed,12,499.8
RC-02477,2024-12-03,Q4 2024,Asia-Pacific,Freelancer,Standard,Monthly,Organic,0.835,29,,,False,False,Active,Active,12,348
RC-02478,2024-08-12,Q3 2024,Europe,Individual,Standard,Monthly,Organic,0.5,29,,,False,False,Active,Active,12,348
RC-02479,2024-12-17,Q4 2024,Asia-Pacific,Individual,Basic,Monthly,Paid Search,0.391,15,,,False,False,Active,Active,12,180
RC-02480,2024-08-06,Q3 2024,Other,Freelancer,Standard,Monthly,Organic,0.725,29,,,False,False,Active,Active,12,348
RC-02481,2024-06-06,Q2 2024,Europe,Team,Basic,Monthly,Partner,0.254,15,,,True,True,At risk,At risk,12,180
RC-02482,2024-01-17,Q1 2024,Asia-Pacific,Team,Premium,Monthly,Referral,0.487,49,,,False,False,Active,Active,12,588
RC-02483,2024-01-06,Q1 2024,North America,Individual,Premium,Monthly,Organic,0.317,49,,,True,True,At risk,At risk,12,588
RC-02484,2024-07-01,Q3 2024,Asia-Pacific,Small Business,Basic,Monthly,Organic,0.605,15,1,Low usage,False,False,Churned,Churned,1,15
RC-02485,2024-10-02,Q4 2024,Europe,Freelancer,Basic,Monthly,Organic,0.737,15,,,False,False,Active,Active,12,180
RC-02486,2024-04-27,Q2 2024,North America,Team,Standard,Annual,Paid Search,0.065,24.65,,,True,True,At risk,At risk,12,295.8
RC-02487,2024-01-26,Q1 2024,North America,Individual,Standard,Monthly,Paid Search,0.689,29,,,False,False,Active,Active,12,348
RC-02488,2024-11-17,Q4 2024,Asia-Pacific,Team,Premium,Monthly,Social,0.498,49,2,Low usage,False,False,Churned,Churned,2,98
RC-02489,2024-03-09,Q1 2024,North America,Individual,Standard,Monthly,Referral,0.837,29,,,False,False,Active,Active,12,348
RC-02490,2024-05-19,Q2 2024,Europe,Individual,Premium,Annual,Paid Search,0.699,41.65,1,Changed needs,False,False,Churned,Churned,1,41.65
RC-02491,2024-11-02,Q4 2024,Europe,Individual,Premium,Annual,Referral,0.817,41.65,,,False,True,Active,At risk,12,499.8
RC-02492,2024-06-11,Q2 2024,Europe,Individual,Basic,Monthly,Paid Search,0.499,15,,,False,True,Active,At risk,12,180
RC-02493,2024-12-23,Q4 2024,Europe,Individual,Basic,Monthly,Referral,0.393,15,,,False,False,Active,Active,12,180
RC-02494,2024-08-22,Q3 2024,North America,Small Business,Standard,Monthly,Paid Search,0.885,29,,,False,False,Active,Active,12,348
RC-02495,2024-03-20,Q1 2024,Asia-Pacific,Team,Standard,Monthly,Paid Search,0.726,29,,,False,False,Active,Active,12,348
RC-02496,2024-10-11,Q4 2024,Asia-Pacific,Individual,Standard,Monthly,Organic,0.82,29,,,False,False,Active,Active,12,348
RC-02497,2024-06-16,Q2 2024,Other,Individual,Standard,Monthly,Organic,0.33,29,4,Low usage,False,False,Active,Churned,4,116
RC-02498,2024-01-06,Q1 2024,Europe,Small Business,Enterprise,Annual,Paid Search,0.412,75.65,,,False,False,Active,Renewed,12,907.8
RC-02499,2024-06-06,Q2 2024,Other,Small Business,Basic,Monthly,Paid Search,0.209,15,1,Payment issue,False,False,Churned,Churned,1,15
RC-02500,2024-08-01,Q3 2024,North America,Individual,Premium,Annual,Partner,0.416,41.65,1,Product experience,False,False,Churned,Churned,1,41.65
RC-02501,2024-03-05,Q1 2024,North America,Individual,Basic,Monthly,Referral,0.373,15,,,False,False,Active,Active,12,180
RC-02502,2024-10-14,Q4 2024,Europe,Individual,Basic,Monthly,Paid Search,0.806,15,,,False,True,Active,At risk,12,180
RC-02503,2024-08-28,Q3 2024,North America,Team,Basic,Monthly,Social,0.784,15,,,False,False,Active,Active,12,180
RC-02504,2024-02-03,Q1 2024,Other,Small Business,Basic,Monthly,Social,0.49,15,10,Low usage,False,False,Active,Churned,10,150
RC-02505,2024-01-18,Q1 2024,Asia-Pacific,Individual,Premium,Monthly,Referral,0.665,49,,,False,False,Active,Active,12,588
RC-02506,2024-11-03,Q4 2024,Asia-Pacific,Small Business,Premium,Annual,Partner,0.763,41.65,,,False,False,Active,Renewed,12,499.8
RC-02507,2024-09-24,Q3 2024,Asia-Pacific,Small Business,Standard,Monthly,Partner,0.467,29,,,False,False,Active,Active,12,348
RC-02508,2024-12-05,Q4 2024,Europe,Individual,Basic,Monthly,Paid Search,0.471,15,1,Alternative,False,False,Churned,Churned,1,15
RC-02509,2024-07-03,Q3 2024,Asia-Pacific,Individual,Basic,Annual,Paid Search,0.897,12.75,,,False,False,Active,Renewed,12,153.0
RC-02510,2024-10-06,Q4 2024,Asia-Pacific,Small Business,Premium,Monthly,Paid Search,0.947,49,,,False,False,Active,Active,12,588
RC-02511,2024-05-13,Q2 2024,Europe,Small Business,Basic,Monthly,Social,0.536,15,,,False,False,Active,Active,12,180
RC-02512,2024-10-01,Q4 2024,North America,Individual,Standard,Annual,Social,0.414,24.65,4,Alternative,False,False,Active,Churned,4,98.6
RC-02513,2024-04-04,Q2 2024,Europe,Individual,Standard,Annual,Organic,0.691,24.65,,,False,False,Active,Renewed,12,295.8
RC-02514,2024-01-28,Q1 2024,Other,Individual,Standard,Monthly,Organic,0.674,29,,,False,False,Active,Active,12,348
RC-02515,2024-11-12,Q4 2024,North America,Team,Premium,Monthly,Social,0.456,49,,,False,False,Active,Active,12,588
RC-02516,2024-11-14,Q4 2024,Other,Individual,Premium,Annual,Organic,0.284,41.65,,,True,True,At risk,At risk,12,499.8
RC-02517,2024-05-19,Q2 2024,Asia-Pacific,Small Business,Basic,Annual,Social,0.864,12.75,,,False,False,Active,Renewed,12,153.0
RC-02518,2024-03-03,Q1 2024,Asia-Pacific,Individual,Standard,Annual,Paid Search,0.462,24.65,,,False,False,Active,Renewed,12,295.8
RC-02519,2024-10-02,Q4 2024,Europe,Individual,Premium,Annual,Social,0.484,41.65,,,False,False,Active,Renewed,12,499.8
RC-02520,2024-02-25,Q1 2024,Asia-Pacific,Individual,Standard,Monthly,Social,0.639,29,,,False,False,Active,Active,12,348
RC-02521,2024-07-12,Q3 2024,North America,Freelancer,Standard,Monthly,Paid Search,0.542,29,,,False,False,Active,Active,12,348
RC-02522,2024-04-11,Q2 2024,Other,Small Business,Premium,Annual,Social,0.312,41.65,,,True,True,At risk,At risk,12,499.8
RC-02523,2024-09-09,Q3 2024,Other,Individual,Standard,Monthly,Organic,0.432,29,11,Low usage,False,False,Active,Churned,11,319
RC-02524,2024-10-05,Q4 2024,North America,Small Business,Basic,Monthly,Paid Search,0.957,15,10,Low usage,False,False,Active,Churned,10,150
RC-02525,2024-10-18,Q4 2024,Europe,Individual,Standard,Monthly,Social,0.893,29,,,False,False,Active,Active,12,348
RC-02526,2024-05-03,Q2 2024,North America,Team,Standard,Monthly,Organic,0.345,29,12,Product experience,False,False,Active,Churned,12,348
RC-02527,2024-09-07,Q3 2024,North America,Freelancer,Basic,Monthly,Organic,0.57,15,,,False,False,Active,Active,12,180
RC-02528,2024-10-21,Q4 2024,Other,Freelancer,Premium,Monthly,Paid Search,0.609,49,8,Alternative,False,False,Active,Churned,8,392
RC-02529,2024-12-14,Q4 2024,Europe,Individual,Premium,Annual,Organic,0.348,41.65,,,False,False,Active,Renewed,12,499.8
RC-02530,2024-09-10,Q3 2024,Europe,Individual,Standard,Monthly,Referral,0.374,29,,,False,False,Active,Active,12,348
RC-02531,2024-12-05,Q4 2024,Asia-Pacific,Individual,Basic,Monthly,Referral,0.618,15,1,Price,False,False,Churned,Churned,1,15
RC-02532,2024-05-08,Q2 2024,North America,Small Business,Standard,Monthly,Paid Search,0.634,29,1,Alternative,False,False,Churned,Churned,1,29
RC-02533,2024-10-23,Q4 2024,North America,Individual,Premium,Monthly,Paid Search,0.462,49,,,False,False,Active,Active,12,588
RC-02534,2024-12-14,Q4 2024,Asia-Pacific,Individual,Premium,Annual,Organic,0.406,41.65,,,False,False,Active,Renewed,12,499.8
RC-02535,2024-02-14,Q1 2024,North America,Individual,Basic,Monthly,Organic,0.86,15,,,False,False,Active,Active,12,180
RC-02536,2024-07-08,Q3 2024,Asia-Pacific,Individual,Standard,Annual,Organic,0.673,24.65,7,Alternative,False,False,Active,Churned,7,172.55
RC-02537,2024-01-26,Q1 2024,Asia-Pacific,Team,Premium,Annual,Organic,0.624,41.65,,,False,True,Active,At risk,12,499.8
RC-02538,2024-09-08,Q3 2024,Europe,Small Business,Enterprise,Monthly,Paid Search,0.486,89,,,False,False,Active,Active,12,1068
RC-02539,2024-10-07,Q4 2024,Asia-Pacific,Freelancer,Standard,Monthly,Paid Search,0.407,29,,,False,False,Active,Active,12,348
RC-02540,2024-09-01,Q3 2024,North America,Individual,Basic,Monthly,Paid Search,0.853,15,,,False,False,Active,Active,12,180
RC-02541,2024-10-15,Q4 2024,Europe,Freelancer,Standard,Monthly,Referral,0.409,29,4,Price,False,False,Active,Churned,4,116
RC-02542,2024-07-01,Q3 2024,North America,Individual,Premium,Monthly,Referral,0.267,49,4,Price,True,False,At risk,Churned,4,196
RC-02543,2024-10-08,Q4 2024,Asia-Pacific,Individual,Premium,Annual,Partner,0.509,41.65,,,False,True,Active,At risk,12,499.8
RC-02544,2024-07-17,Q3 2024,North America,Individual,Enterprise,Annual,Paid Search,0.619,75.65,,,False,True,Active,At risk,12,907.8
RC-02545,2024-05-08,Q2 2024,Europe,Freelancer,Premium,Monthly,Social,0.458,49,,,False,False,Active,Active,12,588
RC-02546,2024-07-02,Q3 2024,Europe,Small Business,Enterprise,Annual,Paid Search,0.404,75.65,,,False,True,Active,At risk,12,907.8
RC-02547,2024-07-05,Q3 2024,North America,Freelancer,Premium,Annual,Paid Search,0.425,41.65,,,False,False,Active,Renewed,12,499.8
RC-02548,2024-03-02,Q1 2024,North America,Individual,Standard,Monthly,Organic,0.475,29,6,Price,False,False,Active,Churned,6,174
RC-02549,2024-09-11,Q3 2024,Asia-Pacific,Individual,Standard,Monthly,Paid Search,0.366,29,,,False,False,Active,Active,12,348
RC-02550,2024-11-15,Q4 2024,Europe,Small Business,Premium,Annual,Organic,0.891,41.65,,,False,False,Active,Renewed,12,499.8
RC-02551,2024-10-14,Q4 2024,Europe,Individual,Standard,Monthly,Organic,0.51,29,,,True,False,At risk,Active,12,348
RC-02552,2024-11-11,Q4 2024,North America,Freelancer,Basic,Monthly,Social,0.828,15,3,Price,False,False,Churned,Churned,3,45
RC-02553,2024-09-26,Q3 2024,Europe,Freelancer,Premium,Monthly,Social,0.74,49,6,Changed needs,False,False,Active,Churned,6,294
